,trace,full_seq_len,input_x_seq_len,true_y_seq_len,pred_y_seq_len,acc,recall,precision,f1,levenshtein,damerau_levenshtein,local_alignment,global_alignment,emph_start,longest_subsequence,longest_substring,overlap,entropy,input,true_encoded,pred_encoded,true_encoded_with_padding,pred_encoded_with_padding,true_decoded,pred_decoded
31,31,13,7,6,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-014 | 021-001-014-002 | 021-001-014-002-005 | 021-001-014-002-005-006 | 021-001-014-002-005-006-021,001 -> 014 -> 002 -> 005 -> 006 -> 021,001 -> 014 -> 002 -> 005 -> 006 -> 021,001 -> 014 -> 002 -> 005 -> 006 -> 021,001 -> 014 -> 002 -> 005 -> 006 -> 021,SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <S>,SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <S>
32,32,9,5,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-013 | 021-001-013-008 | 021-001-013-008-021,001 -> 013 -> 008 -> 021,001 -> 013 -> 008 -> 021,001 -> 013 -> 008 -> 021,001 -> 013 -> 008 -> 021,SUBMITTED_by_EMPLOYEE -> REJECTED_by_ADMINISTRATION -> REJECTED_by_EMPLOYEE -> <S>,SUBMITTED_by_EMPLOYEE -> REJECTED_by_ADMINISTRATION -> REJECTED_by_EMPLOYEE -> <S>
33,33,13,7,6,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-014 | 021-001-014-002 | 021-001-014-002-005 | 021-001-014-002-005-006 | 021-001-014-002-005-006-021,001 -> 014 -> 002 -> 005 -> 006 -> 021,001 -> 014 -> 002 -> 005 -> 006 -> 021,001 -> 014 -> 002 -> 005 -> 006 -> 021,001 -> 014 -> 002 -> 005 -> 006 -> 021,SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <S>,SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <S>
34,34,13,7,6,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-014 | 021-001-014-002 | 021-001-014-002-005 | 021-001-014-002-005-006 | 021-001-014-002-005-006-021,001 -> 014 -> 002 -> 005 -> 006 -> 021,001 -> 014 -> 002 -> 005 -> 006 -> 021,001 -> 014 -> 002 -> 005 -> 006 -> 021,001 -> 014 -> 002 -> 005 -> 006 -> 021,SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <S>,SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <S>
35,35,13,7,6,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-014 | 021-001-014-002 | 021-001-014-002-005 | 021-001-014-002-005-006 | 021-001-014-002-005-006-021,001 -> 014 -> 002 -> 005 -> 006 -> 021,001 -> 014 -> 002 -> 005 -> 006 -> 021,001 -> 014 -> 002 -> 005 -> 006 -> 021,001 -> 014 -> 002 -> 005 -> 006 -> 021,SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <S>,SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <S>
36,36,15,8,7,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-014 | 021-001-014-015 | 021-001-014-015-002 | 021-001-014-015-002-005 | 021-001-014-015-002-005-006 | 021-001-014-015-002-005-006-021,001 -> 014 -> 015 -> 002 -> 005 -> 006 -> 021,001 -> 014 -> 015 -> 002 -> 005 -> 006 -> 021,001 -> 014 -> 015 -> 002 -> 005 -> 006 -> 021,001 -> 014 -> 015 -> 002 -> 005 -> 006 -> 021,SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> APPROVED_by_BUDGET_OWNER -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <S>,SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> APPROVED_by_BUDGET_OWNER -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <S>
37,37,19,10,9,9,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.9444444444444444,0.9333333333333333,0.8888888888888888,0.7777777777777778,0.8888888888888888,0.9718542359125976,021 | 021-001 | 021-001-011 | 021-001-011-008 | 021-001-011-008-001 | 021-001-011-008-001-004 | 021-001-011-008-001-004-002 | 021-001-011-008-001-004-002-005 | 021-001-011-008-001-004-002-005-006 | 021-001-011-008-001-004-002-005-006-021,001 -> 011 -> 008 -> 001 -> 004 -> 002 -> 005 -> 006 -> 021,001 -> 013 -> 008 -> 001 -> 004 -> 002 -> 005 -> 006 -> 021,001 -> 011 -> 008 -> 001 -> 004 -> 002 -> 005 -> 006 -> 021,001 -> 013 -> 008 -> 001 -> 004 -> 002 -> 005 -> 006 -> 021,SUBMITTED_by_EMPLOYEE -> REJECTED_by_PRE_APPROVER -> REJECTED_by_EMPLOYEE -> SUBMITTED_by_EMPLOYEE -> APPROVED_by_PRE_APPROVER -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <S>,SUBMITTED_by_EMPLOYEE -> REJECTED_by_ADMINISTRATION -> REJECTED_by_EMPLOYEE -> SUBMITTED_by_EMPLOYEE -> APPROVED_by_PRE_APPROVER -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <S>
38,38,19,10,9,9,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.9444444444444444,0.9333333333333333,0.8888888888888888,0.7777777777777778,0.8888888888888888,0.9718542359125976,021 | 021-001 | 021-001-011 | 021-001-011-008 | 021-001-011-008-001 | 021-001-011-008-001-004 | 021-001-011-008-001-004-002 | 021-001-011-008-001-004-002-005 | 021-001-011-008-001-004-002-005-006 | 021-001-011-008-001-004-002-005-006-021,001 -> 011 -> 008 -> 001 -> 004 -> 002 -> 005 -> 006 -> 021,001 -> 013 -> 008 -> 001 -> 004 -> 002 -> 005 -> 006 -> 021,001 -> 011 -> 008 -> 001 -> 004 -> 002 -> 005 -> 006 -> 021,001 -> 013 -> 008 -> 001 -> 004 -> 002 -> 005 -> 006 -> 021,SUBMITTED_by_EMPLOYEE -> REJECTED_by_PRE_APPROVER -> REJECTED_by_EMPLOYEE -> SUBMITTED_by_EMPLOYEE -> APPROVED_by_PRE_APPROVER -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <S>,SUBMITTED_by_EMPLOYEE -> REJECTED_by_ADMINISTRATION -> REJECTED_by_EMPLOYEE -> SUBMITTED_by_EMPLOYEE -> APPROVED_by_PRE_APPROVER -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <S>
39,39,15,8,7,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-014 | 021-001-014-015 | 021-001-014-015-002 | 021-001-014-015-002-005 | 021-001-014-015-002-005-006 | 021-001-014-015-002-005-006-021,001 -> 014 -> 015 -> 002 -> 005 -> 006 -> 021,001 -> 014 -> 015 -> 002 -> 005 -> 006 -> 021,001 -> 014 -> 015 -> 002 -> 005 -> 006 -> 021,001 -> 014 -> 015 -> 002 -> 005 -> 006 -> 021,SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> APPROVED_by_BUDGET_OWNER -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <S>,SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> APPROVED_by_BUDGET_OWNER -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <S>
40,40,19,10,9,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-013 | 021-001-013-008 | 021-001-013-008-001 | 021-001-013-008-001-014 | 021-001-013-008-001-014-002 | 021-001-013-008-001-014-002-005 | 021-001-013-008-001-014-002-005-006 | 021-001-013-008-001-014-002-005-006-021,001 -> 013 -> 008 -> 001 -> 014 -> 002 -> 005 -> 006 -> 021,001 -> 013 -> 008 -> 001 -> 014 -> 002 -> 005 -> 006 -> 021,001 -> 013 -> 008 -> 001 -> 014 -> 002 -> 005 -> 006 -> 021,001 -> 013 -> 008 -> 001 -> 014 -> 002 -> 005 -> 006 -> 021,SUBMITTED_by_EMPLOYEE -> REJECTED_by_ADMINISTRATION -> REJECTED_by_EMPLOYEE -> SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <S>,SUBMITTED_by_EMPLOYEE -> REJECTED_by_ADMINISTRATION -> REJECTED_by_EMPLOYEE -> SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <S>
41,41,15,8,7,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-014 | 021-001-014-015 | 021-001-014-015-002 | 021-001-014-015-002-005 | 021-001-014-015-002-005-006 | 021-001-014-015-002-005-006-021,001 -> 014 -> 015 -> 002 -> 005 -> 006 -> 021,001 -> 014 -> 015 -> 002 -> 005 -> 006 -> 021,001 -> 014 -> 015 -> 002 -> 005 -> 006 -> 021,001 -> 014 -> 015 -> 002 -> 005 -> 006 -> 021,SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> APPROVED_by_BUDGET_OWNER -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <S>,SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> APPROVED_by_BUDGET_OWNER -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <S>
42,42,13,7,6,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-014 | 021-001-014-002 | 021-001-014-002-005 | 021-001-014-002-005-006 | 021-001-014-002-005-006-021,001 -> 014 -> 002 -> 005 -> 006 -> 021,001 -> 014 -> 002 -> 005 -> 006 -> 021,001 -> 014 -> 002 -> 005 -> 006 -> 021,001 -> 014 -> 002 -> 005 -> 006 -> 021,SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <S>,SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <S>
43,43,19,10,9,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-013 | 021-001-013-008 | 021-001-013-008-001 | 021-001-013-008-001-014 | 021-001-013-008-001-014-002 | 021-001-013-008-001-014-002-005 | 021-001-013-008-001-014-002-005-006 | 021-001-013-008-001-014-002-005-006-021,001 -> 013 -> 008 -> 001 -> 014 -> 002 -> 005 -> 006 -> 021,001 -> 013 -> 008 -> 001 -> 014 -> 002 -> 005 -> 006 -> 021,001 -> 013 -> 008 -> 001 -> 014 -> 002 -> 005 -> 006 -> 021,001 -> 013 -> 008 -> 001 -> 014 -> 002 -> 005 -> 006 -> 021,SUBMITTED_by_EMPLOYEE -> REJECTED_by_ADMINISTRATION -> REJECTED_by_EMPLOYEE -> SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <S>,SUBMITTED_by_EMPLOYEE -> REJECTED_by_ADMINISTRATION -> REJECTED_by_EMPLOYEE -> SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <S>
44,44,5,3,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.6666666666666666,0.5,0.5,0.5,0.75,021 | 021-012 | 021-012-021,012 -> 021,001 -> 021,012 -> 021,001 -> 021,SAVED_by_EMPLOYEE -> <S>,SUBMITTED_by_EMPLOYEE -> <S>
45,45,15,8,7,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-014 | 021-001-014-015 | 021-001-014-015-002 | 021-001-014-015-002-005 | 021-001-014-015-002-005-006 | 021-001-014-015-002-005-006-021,001 -> 014 -> 015 -> 002 -> 005 -> 006 -> 021,001 -> 014 -> 015 -> 002 -> 005 -> 006 -> 021,001 -> 014 -> 015 -> 002 -> 005 -> 006 -> 021,001 -> 014 -> 015 -> 002 -> 005 -> 006 -> 021,SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> APPROVED_by_BUDGET_OWNER -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <S>,SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> APPROVED_by_BUDGET_OWNER -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <S>
46,46,9,5,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-013 | 021-001-013-008 | 021-001-013-008-021,001 -> 013 -> 008 -> 021,001 -> 013 -> 008 -> 021,001 -> 013 -> 008 -> 021,001 -> 013 -> 008 -> 021,SUBMITTED_by_EMPLOYEE -> REJECTED_by_ADMINISTRATION -> REJECTED_by_EMPLOYEE -> <S>,SUBMITTED_by_EMPLOYEE -> REJECTED_by_ADMINISTRATION -> REJECTED_by_EMPLOYEE -> <S>
47,47,19,10,9,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-013 | 021-001-013-008 | 021-001-013-008-001 | 021-001-013-008-001-014 | 021-001-013-008-001-014-002 | 021-001-013-008-001-014-002-005 | 021-001-013-008-001-014-002-005-006 | 021-001-013-008-001-014-002-005-006-021,001 -> 013 -> 008 -> 001 -> 014 -> 002 -> 005 -> 006 -> 021,001 -> 013 -> 008 -> 001 -> 014 -> 002 -> 005 -> 006 -> 021,001 -> 013 -> 008 -> 001 -> 014 -> 002 -> 005 -> 006 -> 021,001 -> 013 -> 008 -> 001 -> 014 -> 002 -> 005 -> 006 -> 021,SUBMITTED_by_EMPLOYEE -> REJECTED_by_ADMINISTRATION -> REJECTED_by_EMPLOYEE -> SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <S>,SUBMITTED_by_EMPLOYEE -> REJECTED_by_ADMINISTRATION -> REJECTED_by_EMPLOYEE -> SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <S>
48,48,13,7,6,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-014 | 021-001-014-002 | 021-001-014-002-005 | 021-001-014-002-005-006 | 021-001-014-002-005-006-021,001 -> 014 -> 002 -> 005 -> 006 -> 021,001 -> 014 -> 002 -> 005 -> 006 -> 021,001 -> 014 -> 002 -> 005 -> 006 -> 021,001 -> 014 -> 002 -> 005 -> 006 -> 021,SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <S>,SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <S>
49,49,15,8,7,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-014 | 021-001-014-015 | 021-001-014-015-002 | 021-001-014-015-002-005 | 021-001-014-015-002-005-006 | 021-001-014-015-002-005-006-021,001 -> 014 -> 015 -> 002 -> 005 -> 006 -> 021,001 -> 014 -> 015 -> 002 -> 005 -> 006 -> 021,001 -> 014 -> 015 -> 002 -> 005 -> 006 -> 021,001 -> 014 -> 015 -> 002 -> 005 -> 006 -> 021,SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> APPROVED_by_BUDGET_OWNER -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <S>,SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> APPROVED_by_BUDGET_OWNER -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <S>
50,50,13,7,6,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-014 | 021-001-014-002 | 021-001-014-002-005 | 021-001-014-002-005-006 | 021-001-014-002-005-006-021,001 -> 014 -> 002 -> 005 -> 006 -> 021,001 -> 014 -> 002 -> 005 -> 006 -> 021,001 -> 014 -> 002 -> 005 -> 006 -> 021,001 -> 014 -> 002 -> 005 -> 006 -> 021,SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <S>,SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <S>
51,51,21,11,10,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-013 | 021-001-013-008 | 021-001-013-008-001 | 021-001-013-008-001-014 | 021-001-013-008-001-014-015 | 021-001-013-008-001-014-015-002 | 021-001-013-008-001-014-015-002-005 | 021-001-013-008-001-014-015-002-005-006 | 021-001-013-008-001-014-015-002-005-006-021,001 -> 013 -> 008 -> 001 -> 014 -> 015 -> 002 -> 005 -> 006 -> 021,001 -> 013 -> 008 -> 001 -> 014 -> 015 -> 002 -> 005 -> 006 -> 021,001 -> 013 -> 008 -> 001 -> 014 -> 015 -> 002 -> 005 -> 006 -> 021,001 -> 013 -> 008 -> 001 -> 014 -> 015 -> 002 -> 005 -> 006 -> 021,SUBMITTED_by_EMPLOYEE -> REJECTED_by_ADMINISTRATION -> REJECTED_by_EMPLOYEE -> SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> APPROVED_by_BUDGET_OWNER -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <S>,SUBMITTED_by_EMPLOYEE -> REJECTED_by_ADMINISTRATION -> REJECTED_by_EMPLOYEE -> SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> APPROVED_by_BUDGET_OWNER -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <S>
52,52,11,6,5,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-002 | 021-001-002-005 | 021-001-002-005-006 | 021-001-002-005-006-021,001 -> 002 -> 005 -> 006 -> 021,001 -> 002 -> 005 -> 006 -> 021,001 -> 002 -> 005 -> 006 -> 021,001 -> 002 -> 005 -> 006 -> 021,SUBMITTED_by_EMPLOYEE -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <S>,SUBMITTED_by_EMPLOYEE -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <S>
53,53,13,7,6,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-004 | 021-001-004-002 | 021-001-004-002-005 | 021-001-004-002-005-006 | 021-001-004-002-005-006-021,001 -> 004 -> 002 -> 005 -> 006 -> 021,001 -> 004 -> 002 -> 005 -> 006 -> 021,001 -> 004 -> 002 -> 005 -> 006 -> 021,001 -> 004 -> 002 -> 005 -> 006 -> 021,SUBMITTED_by_EMPLOYEE -> APPROVED_by_PRE_APPROVER -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <S>,SUBMITTED_by_EMPLOYEE -> APPROVED_by_PRE_APPROVER -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <S>
54,54,21,11,10,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-013 | 021-001-013-008 | 021-001-013-008-001 | 021-001-013-008-001-014 | 021-001-013-008-001-014-015 | 021-001-013-008-001-014-015-002 | 021-001-013-008-001-014-015-002-005 | 021-001-013-008-001-014-015-002-005-006 | 021-001-013-008-001-014-015-002-005-006-021,001 -> 013 -> 008 -> 001 -> 014 -> 015 -> 002 -> 005 -> 006 -> 021,001 -> 013 -> 008 -> 001 -> 014 -> 015 -> 002 -> 005 -> 006 -> 021,001 -> 013 -> 008 -> 001 -> 014 -> 015 -> 002 -> 005 -> 006 -> 021,001 -> 013 -> 008 -> 001 -> 014 -> 015 -> 002 -> 005 -> 006 -> 021,SUBMITTED_by_EMPLOYEE -> REJECTED_by_ADMINISTRATION -> REJECTED_by_EMPLOYEE -> SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> APPROVED_by_BUDGET_OWNER -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <S>,SUBMITTED_by_EMPLOYEE -> REJECTED_by_ADMINISTRATION -> REJECTED_by_EMPLOYEE -> SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> APPROVED_by_BUDGET_OWNER -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <S>
55,55,13,7,6,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.8333333333333334,0.7999999999999999,0.6666666666666667,0.5,0.6666666666666666,0.9070190181162902,021 | 021-001 | 021-001-009 | 021-001-009-010 | 021-001-009-010-005 | 021-001-009-010-005-006 | 021-001-009-010-005-006-021,001 -> 009 -> 010 -> 005 -> 006 -> 021,001 -> 014 -> 008 -> 005 -> 006 -> 021,001 -> 009 -> 010 -> 005 -> 006 -> 021,001 -> 014 -> 008 -> 005 -> 006 -> 021,SUBMITTED_by_EMPLOYEE -> APPROVED_by_SUPERVISOR -> FINAL_APPROVED_by_DIRECTOR -> Request_Payment -> Payment_Handled -> <S>,SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> REJECTED_by_EMPLOYEE -> Request_Payment -> Payment_Handled -> <S>
56,56,23,12,11,11,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9545454545454546,0.9515151515151515,0.9090909090909091,0.7272727272727273,0.9090909090909091,0.9778042882397281,021 | 021-001 | 021-001-014 | 021-001-014-016 | 021-001-014-016-008 | 021-001-014-016-008-001 | 021-001-014-016-008-001-014 | 021-001-014-016-008-001-014-015 | 021-001-014-016-008-001-014-015-002 | 021-001-014-016-008-001-014-015-002-005 | 021-001-014-016-008-001-014-015-002-005-006 | 021-001-014-016-008-001-014-015-002-005-006-021,001 -> 014 -> 016 -> 008 -> 001 -> 014 -> 015 -> 002 -> 005 -> 006 -> 021,001 -> 014 -> 007 -> 008 -> 001 -> 014 -> 015 -> 002 -> 005 -> 006 -> 021,001 -> 014 -> 016 -> 008 -> 001 -> 014 -> 015 -> 002 -> 005 -> 006 -> 021,001 -> 014 -> 007 -> 008 -> 001 -> 014 -> 015 -> 002 -> 005 -> 006 -> 021,SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> REJECTED_by_BUDGET_OWNER -> REJECTED_by_EMPLOYEE -> SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> APPROVED_by_BUDGET_OWNER -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <S>,SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> REJECTED_by_SUPERVISOR -> REJECTED_by_EMPLOYEE -> SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> APPROVED_by_BUDGET_OWNER -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <S>
57,57,15,8,7,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-014 | 021-001-014-015 | 021-001-014-015-002 | 021-001-014-015-002-005 | 021-001-014-015-002-005-006 | 021-001-014-015-002-005-006-021,001 -> 014 -> 015 -> 002 -> 005 -> 006 -> 021,001 -> 014 -> 015 -> 002 -> 005 -> 006 -> 021,001 -> 014 -> 015 -> 002 -> 005 -> 006 -> 021,001 -> 014 -> 015 -> 002 -> 005 -> 006 -> 021,SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> APPROVED_by_BUDGET_OWNER -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <S>,SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> APPROVED_by_BUDGET_OWNER -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <S>
58,58,13,7,6,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,021 | 021-001 | 021-001-014 | 021-001-014-002 | 021-001-014-002-005 | 021-001-014-002-005-006 | 021-001-014-002-005-006-021,001 -> 014 -> 002 -> 005 -> 006 -> 021,001 -> 014 -> 002 -> 005 -> 006 -> 021,001 -> 014 -> 002 -> 005 -> 006 -> 021,001 -> 014 -> 002 -> 005 -> 006 -> 021,SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <S>,SUBMITTED_by_EMPLOYEE -> APPROVED_by_ADMINISTRATION -> FINAL_APPROVED_by_SUPERVISOR -> Request_Payment -> Payment_Handled -> <S>
